Date	Type	Raion	Location	Name	Question	TypeQuestion	Answer
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	0
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of training	text	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of hours per training, duration in hours	numeric	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Target group of participants	text	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of training	text	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of hours per training, duration in hours	numeric	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Target group of participants	text	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories (max. 1000 symbols)	textaria	0
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories	textaria	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories	textaria	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Add a question	textaria	0
2013-12-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Add a feedback	textaria	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of all new unique users to library 	numeric	291
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of registered/unique users of each gender (female) 	numeric	140
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of registered/unic users of each gender (male)	numeric	151
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	0-16 years	numeric	105
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	17-30 year	numeric	108
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	31-57 year	numeric	31
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	58 - ... year	numeric	47
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of physical visits during this month 	numeric	1056
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Does your library have a web page either on your own site or on social media?	dropdown	No
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	If answered yes to previous question, indicate number of visits.	numeric	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of unique individuals using Novateca workstations 	numeric	237
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of loans of library materials 	numeric	535
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of event visitors/persons	numeric	65
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	New services and activities, including on computers  	textaria	Ora videoclipelor,Ora cineastilor- de doua ori pe saptamina.
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	How many people work in the library? Please include all staff members (librarians & support).	numeric	1
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Did your library have any volunteers that help with your work?	dropdown	No
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of consultations in June	numeric	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Communication	numeric	149
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Education	numeric	35
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Culture and Leisure	numeric	29
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Electronic Governance	numeric	3
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Health	numeric	40
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Economic Development	numeric	20
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Digital Inclusion	numeric	43
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Other consultations	textaria	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of each training 	text	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	The total hours per training	numeric	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	The group of the participants	text	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	0
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of training	text	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of hours per training, duration in hours	numeric	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Target group of participants	text	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of training	text	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of hours per training, duration in hours	numeric	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Target group of participants	text	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories (max. 1000 symbols)	textaria	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories	textaria	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories	textaria	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Add a question	textaria	
2014-01-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Add a feedback	textaria	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of all new unique users to library 	numeric	34
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of registered/unique users of each gender (female) 	numeric	15
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of registered/unic users of each gender (male)	numeric	19
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	0-16 years	numeric	13
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	17-30 year	numeric	13
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	31-57 year	numeric	6
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	58 - ... year	numeric	2
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of physical visits during this month 	numeric	1405
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Does your library have a web page either on your own site or on social media?	dropdown	No
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	If answered yes to previous question, indicate number of visits.	numeric	0
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of unique individuals using Novateca workstations 	numeric	461
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of loans of library materials 	numeric	469
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of event visitors/persons	numeric	66
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	New services and activities, including on computers  	textaria	La inceputul anului 2014 biblioteca a fost gazificată.Susținere financiară a fost din partea Consiliului Raional, Consiliului Local și Primăria com.Vatici.Din partea primăriei au fost donate bibliotecii două scaune lungi cu cîte patru locuri.Pentru persoanele în etate am organizat-ora recetelor populare  de două ori pe săptămînă,Ora muzicii-odată în saptămînă,ora jocurilor-practic în toată ziua.
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	How many people work in the library? Please include all staff members (librarians & support).	numeric	1
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of consultations in June	numeric	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Communication	numeric	90
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Education	numeric	71
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Culture and Leisure	numeric	30
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Electronic Governance	numeric	4
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Health	numeric	36
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Economic Development	numeric	10
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Digital Inclusion	numeric	7
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Other consultations	textaria	0
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of each training 	text	0
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	The total hours per training	numeric	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	The group of the participants	text	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of training	text	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Target group of participants	text	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Topic/title of training	text	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training, start	datepiker	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Date of training end	datepiker	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Number of trained persons	numeric	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Target group of participants	text	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Partners, contributions	textaria	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories (max. 1000 symbols)	textaria	În bibliotecă a fost organizată ora Căutăm recete populare. A fost necesară aciastă activitate deoarice  mai mulți utilizatori ai bibliotecii de vîrsta a trea doreau ca să  caute pe internet  diferite recete de care aveau nevoe si cu ajutorul printerului le printam la fiecare receta necesară. Au beneficiat 20 pesoane.
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	16221092235794944936321666440377n.jpg
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories	textaria	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Success stories	textaria	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload photos	file	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Upload other documents	file	
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Add a question	textaria	0
2014-02-01	rural	Orhei	Vatici	Biblioteca Publică Comunală Vatici	Add a feedback	textaria	0
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of all unique users to library? 	numeric	10
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of registered/unique users of each gender (female) 	numeric	10
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of registered/unic users of each gender (male)	numeric	0
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	0-16 years	numeric	4
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	17-30 year	numeric	3
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	31-57 year	numeric	1
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	58 - ... year	numeric	2
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of physical visits during this month 	numeric	654
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total of virtual visits  	numeric	390
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of unique individuals using Novateca workstations 	numeric	118
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of unique individuals using  non-Novateca workstations 	numeric	0
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of loans of library materials 	numeric	843
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of event visitors/persons	numeric	250
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	New services and activities, including on computers  	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of consultations in June	numeric	96
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic, area of consultation 	textaria	Comunicare,educatie,sanatate,cultura si recreere.
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic/title of each training 	text	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training, start	datepiker	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training end	datepiker	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	The total hours per training	numeric	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of trained persons	numeric	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	The group of the participants	text	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Partners, contributions	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic/title of training	text	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training, start	datepiker	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training end	datepiker	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of hours per training, duration in hours	numeric	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of trained persons	numeric	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Target group of participants	text	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Partners, contributions	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic/title of training	text	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training, start	datepiker	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training end	datepiker	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of hours per training, duration in hours	numeric	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of trained persons	numeric	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Target group of participants	text	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Partners, contributions	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Success stories (max. 1000 symbols)	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload photos	file	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload other documents	file	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Success stories	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload photos	file	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload other documents	file	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Success stories	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload photos	file	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload other documents	file	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Add a question	textaria	
2013-09-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Add a feedback	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of all unique users to library 	numeric	18
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of registered/unique users of each gender (female) 	numeric	6
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of registered/unic users of each gender (male)	numeric	12
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	0-16 years	numeric	12
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	17-30 year	numeric	6
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	31-57 year	numeric	0
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	58 - ... year	numeric	0
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of physical visits during this month 	numeric	930
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total of virtual visits  	numeric	421
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of unique individuals using Novateca workstations 	numeric	290
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of unique individuals using  non-Novateca workstations 	numeric	0
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of loans of library materials 	numeric	630
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of event visitors/persons	numeric	180
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	New services and activities, including on computers  	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of consultations in June	numeric	120
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic, area of consultation 	textaria	Incluziune digitala,comunicare,educatie,cultura si recreere,religie,sanatate etc
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic/title of each training 	text	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training, start	datepiker	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training end	datepiker	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	The total hours per training	numeric	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of trained persons	numeric	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	The group of the participants	text	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Partners, contributions	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic/title of training	text	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training, start	datepiker	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training end	datepiker	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of hours per training, duration in hours	numeric	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of trained persons	numeric	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Target group of participants	text	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Partners, contributions	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Topic/title of training	text	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training, start	datepiker	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Date of training end	datepiker	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of hours per training, duration in hours	numeric	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of trained persons	numeric	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Target group of participants	text	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Partners, contributions	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Success stories (max. 1000 symbols)	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload photos	file	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload other documents	file	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Success stories	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload photos	file	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload other documents	file	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Success stories	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload photos	file	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Upload other documents	file	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Add a question	textaria	
2013-10-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Add a feedback	textaria	
2013-11-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Number of all unique users to library 	numeric	10
2013-11-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of registered/unique users of each gender (female) 	numeric	10
2013-11-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	Total number of registered/unic users of each gender (male)	numeric	0
2013-11-01	rural	Orhei	Ciocîlteni	Biblioteca Publica comunala Ciocilteni	0-16 years	numeric	10
